"FILE_ID","FILE_NAME","LOCATION","ELAPSED_TIME","SPECIES","DIFFICULTY_LEVEL","updated_by","updated_on","created_by","created_on"
901,"3473",,10,"105","1",aws_user,2015-09-01 18:22:39.967,aws_user,2015-09-01 18:22:39.967
902,"3484",,10,"105","1",aws_user,2015-09-01 18:22:39.990,aws_user,2015-09-01 18:22:39.990
903,"3486",,5,"105","2",aws_user,2015-09-01 18:22:40.017,aws_user,2015-09-01 18:22:40.017
904,"3489",,10,"303","1",aws_user,2015-09-01 18:22:40.040,aws_user,2015-09-01 18:22:40.040
905,"3492",,5,"303","2",aws_user,2015-09-01 18:22:40.067,aws_user,2015-09-01 18:22:40.067
906,"3500",,5,"303","2",aws_user,2015-09-01 18:22:40.090,aws_user,2015-09-01 18:22:40.090
907,"3503",,5,"303","2",aws_user,2015-09-01 18:22:40.113,aws_user,2015-09-01 18:22:40.113
908,"3520",,5,"303","2",aws_user,2015-09-01 18:22:40.140,aws_user,2015-09-01 18:22:40.140
909,"3532",,5,"403","2",aws_user,2015-09-01 18:22:40.167,aws_user,2015-09-01 18:22:40.167
910,"3533",,5,"406","2",aws_user,2015-09-01 18:22:40.193,aws_user,2015-09-01 18:22:40.193
911,"3534",,10,"406","1",aws_user,2015-09-01 18:22:40.220,aws_user,2015-09-01 18:22:40.220
912,"3557",,5,"406","2",aws_user,2015-09-01 18:22:40.247,aws_user,2015-09-01 18:22:40.247
913,"3562",,5,"603","2",aws_user,2015-09-01 18:22:40.273,aws_user,2015-09-01 18:22:40.273
914,"3564",,10,"603","1",aws_user,2015-09-01 18:22:40.300,aws_user,2015-09-01 18:22:40.300
915,"3565",,5,"603","2",aws_user,2015-09-01 18:22:40.327,aws_user,2015-09-01 18:22:40.327
916,"3569",,5,"603","2",aws_user,2015-09-01 18:22:40.350,aws_user,2015-09-01 18:22:40.350
917,"3570",,10,"603","1",aws_user,2015-09-01 18:22:40.377,aws_user,2015-09-01 18:22:40.377
918,"3571",,5,"603","2",aws_user,2015-09-01 18:22:40.400,aws_user,2015-09-01 18:22:40.400
919,"3572",,5,"406","2",aws_user,2015-09-01 18:22:40.423,aws_user,2015-09-01 18:22:40.423
920,"3573",,10,"406","1",aws_user,2015-09-01 18:22:40.450,aws_user,2015-09-01 18:22:40.450
921,"0006",,5,"202","2",aws_user,2015-09-01 18:22:40.477,aws_user,2015-09-01 18:22:40.477
922,"0018",,3,"202","3",aws_user,2015-09-01 18:22:40.503,aws_user,2015-09-01 18:22:40.503
923,"0021",,3,"202","3",aws_user,2015-09-01 18:22:40.530,aws_user,2015-09-01 18:22:40.530
924,"0023",,10,"202","1",aws_user,2015-09-01 18:22:40.557,aws_user,2015-09-01 18:22:40.557
925,"0032",,5,"501","2",aws_user,2015-09-01 18:22:40.580,aws_user,2015-09-01 18:22:40.580
926,"0033",,3,"501","3",aws_user,2015-09-01 18:22:40.603,aws_user,2015-09-01 18:22:40.603
927,"0034",,3,"502","3",aws_user,2015-09-01 18:22:40.627,aws_user,2015-09-01 18:22:40.627
928,"0045",,10,"501","1",aws_user,2015-09-01 18:22:40.650,aws_user,2015-09-01 18:22:40.650
929,"0047",,10,"501","1",aws_user,2015-09-01 18:22:40.677,aws_user,2015-09-01 18:22:40.677
930,"0049",,10,"501","1",aws_user,2015-09-01 18:22:40.700,aws_user,2015-09-01 18:22:40.700
931,"0053",,5,"501","2",aws_user,2015-09-01 18:22:40.727,aws_user,2015-09-01 18:22:40.727
932,"0066",,10,"502","1",aws_user,2015-09-01 18:22:40.750,aws_user,2015-09-01 18:22:40.750
933,"0071",,3,"502","3",aws_user,2015-09-01 18:22:40.777,aws_user,2015-09-01 18:22:40.777
934,"0077",,3,"202","3",aws_user,2015-09-01 18:22:40.800,aws_user,2015-09-01 18:22:40.800
935,"0079",,10,"202","1",aws_user,2015-09-01 18:22:40.823,aws_user,2015-09-01 18:22:40.823
936,"0100",,5,"502","2",aws_user,2015-09-01 18:22:40.850,aws_user,2015-09-01 18:22:40.850
937,"0102",,3,"502","3",aws_user,2015-09-01 18:22:40.877,aws_user,2015-09-01 18:22:40.877
938,"0103",,3,"502","3",aws_user,2015-09-01 18:22:40.900,aws_user,2015-09-01 18:22:40.900
939,"0112",,5,"202","2",aws_user,2015-09-01 18:22:40.923,aws_user,2015-09-01 18:22:40.923
940,"0115",,3,"202","3",aws_user,2015-09-01 18:22:40.950,aws_user,2015-09-01 18:22:40.950
941,"0139",,10,"202","1",aws_user,2015-09-01 18:22:40.990,aws_user,2015-09-01 18:22:40.990
942,"0140",,5,"202","2",aws_user,2015-09-01 18:22:41.017,aws_user,2015-09-01 18:22:41.017
943,"0143",,10,"502","1",aws_user,2015-09-01 18:22:41.040,aws_user,2015-09-01 18:22:41.040
944,"0144",,10,"502","1",aws_user,2015-09-01 18:22:41.063,aws_user,2015-09-01 18:22:41.063
945,"0150",,10,"502","1",aws_user,2015-09-01 18:22:41.090,aws_user,2015-09-01 18:22:41.090
946,"0161",,10,"502","1",aws_user,2015-09-01 18:22:41.113,aws_user,2015-09-01 18:22:41.113
947,"0165",,5,"502","2",aws_user,2015-09-01 18:22:41.140,aws_user,2015-09-01 18:22:41.140
948,"0180",,10,"202","1",aws_user,2015-09-01 18:22:41.170,aws_user,2015-09-01 18:22:41.170
949,"0195",,3,"502","3",aws_user,2015-09-01 18:22:41.193,aws_user,2015-09-01 18:22:41.193
950,"0211",,5,"202","2",aws_user,2015-09-01 18:22:41.220,aws_user,2015-09-01 18:22:41.220
951,"0214",,10,"202","1",aws_user,2015-09-01 18:22:41.243,aws_user,2015-09-01 18:22:41.243
952,"0215",,3,"202","3",aws_user,2015-09-01 18:22:41.270,aws_user,2015-09-01 18:22:41.270
953,"0216",,5,"202","2",aws_user,2015-09-01 18:22:41.293,aws_user,2015-09-01 18:22:41.293
954,"0237",,10,"501","1",aws_user,2015-09-01 18:22:41.317,aws_user,2015-09-01 18:22:41.317
955,"0239",,10,"501","1",aws_user,2015-09-01 18:22:41.343,aws_user,2015-09-01 18:22:41.343
956,"0254",,5,"501","2",aws_user,2015-09-01 18:22:41.367,aws_user,2015-09-01 18:22:41.367
957,"0264",,5,"501","2",aws_user,2015-09-01 18:22:41.393,aws_user,2015-09-01 18:22:41.393
958,"0281",,3,"501","3",aws_user,2015-09-01 18:22:41.420,aws_user,2015-09-01 18:22:41.420
959,"0293",,3,"501","3",aws_user,2015-09-01 18:22:41.443,aws_user,2015-09-01 18:22:41.443
960,"0296",,10,"502","1",aws_user,2015-09-01 18:22:41.467,aws_user,2015-09-01 18:22:41.467
961,"0298",,5,"501","2",aws_user,2015-09-01 18:22:41.493,aws_user,2015-09-01 18:22:41.493
962,"0316",,5,"422","2",aws_user,2015-09-01 18:22:41.517,aws_user,2015-09-01 18:22:41.517
963,"0324",,5,"408","2",aws_user,2015-09-01 18:22:41.543,aws_user,2015-09-01 18:22:41.543
964,"0327",,10,"408","1",aws_user,2015-09-01 18:22:41.567,aws_user,2015-09-01 18:22:41.567
965,"0328",,3,"408","3",aws_user,2015-09-01 18:22:41.593,aws_user,2015-09-01 18:22:41.593
966,"0332",,3,"201","3",aws_user,2015-09-01 18:22:41.620,aws_user,2015-09-01 18:22:41.620
967,"0335",,10,"201","1",aws_user,2015-09-01 18:22:41.647,aws_user,2015-09-01 18:22:41.647
968,"0337",,3,"201","3",aws_user,2015-09-01 18:22:41.670,aws_user,2015-09-01 18:22:41.670
969,"0338",,3,"201","3",aws_user,2015-09-01 18:22:41.697,aws_user,2015-09-01 18:22:41.697
970,"0343",,5,"201","2",aws_user,2015-09-01 18:22:41.727,aws_user,2015-09-01 18:22:41.727
971,"0344",,3,"201","3",aws_user,2015-09-01 18:22:41.753,aws_user,2015-09-01 18:22:41.753
972,"0348",,10,"417","1",aws_user,2015-09-01 18:22:41.780,aws_user,2015-09-01 18:22:41.780
973,"0350",,5,"422","2",aws_user,2015-09-01 18:22:41.803,aws_user,2015-09-01 18:22:41.803
974,"0355",,10,"417","1",aws_user,2015-09-01 18:22:41.830,aws_user,2015-09-01 18:22:41.830
975,"0357",,10,"417","1",aws_user,2015-09-01 18:22:41.853,aws_user,2015-09-01 18:22:41.853
976,"0359",,3,"422","3",aws_user,2015-09-01 18:22:41.880,aws_user,2015-09-01 18:22:41.880
977,"0362",,5,"422","2",aws_user,2015-09-01 18:22:41.903,aws_user,2015-09-01 18:22:41.903
978,"0372",,5,"408","2",aws_user,2015-09-01 18:22:41.930,aws_user,2015-09-01 18:22:41.930
979,"0376",,10,"408","1",aws_user,2015-09-01 18:22:41.953,aws_user,2015-09-01 18:22:41.953
980,"0381",,3,"408","3",aws_user,2015-09-01 18:22:41.977,aws_user,2015-09-01 18:22:41.977
981,"0387",,3,"421","3",aws_user,2015-09-01 18:22:42.003,aws_user,2015-09-01 18:22:42.003
982,"0393",,5,"407","2",aws_user,2015-09-01 18:22:42.030,aws_user,2015-09-01 18:22:42.030
983,"0396",,3,"407","3",aws_user,2015-09-01 18:22:42.053,aws_user,2015-09-01 18:22:42.053
984,"0399",,10,"407","1",aws_user,2015-09-01 18:22:42.077,aws_user,2015-09-01 18:22:42.077
985,"0401",,10,"408","1",aws_user,2015-09-01 18:22:42.100,aws_user,2015-09-01 18:22:42.100
986,"0406",,5,"408","2",aws_user,2015-09-01 18:22:42.127,aws_user,2015-09-01 18:22:42.127
987,"0419",,5,"419","2",aws_user,2015-09-01 18:22:42.150,aws_user,2015-09-01 18:22:42.150
988,"0422",,10,"419","1",aws_user,2015-09-01 18:22:42.177,aws_user,2015-09-01 18:22:42.177
989,"0433",,3,"419","3",aws_user,2015-09-01 18:22:42.200,aws_user,2015-09-01 18:22:42.200
990,"0435",,10,"201","1",aws_user,2015-09-01 18:22:42.227,aws_user,2015-09-01 18:22:42.227
991,"0441",,10,"201","1",aws_user,2015-09-01 18:22:42.250,aws_user,2015-09-01 18:22:42.250
992,"0445",,10,"201","1",aws_user,2015-09-01 18:22:42.277,aws_user,2015-09-01 18:22:42.277
993,"0451",,10,"201","1",aws_user,2015-09-01 18:22:42.300,aws_user,2015-09-01 18:22:42.300
994,"0461",,3,"422","3",aws_user,2015-09-01 18:22:42.327,aws_user,2015-09-01 18:22:42.327
995,"0470",,10,"417","1",aws_user,2015-09-01 18:22:42.350,aws_user,2015-09-01 18:22:42.350
996,"0475",,3,"303","3",aws_user,2015-09-01 18:22:42.377,aws_user,2015-09-01 18:22:42.377
997,"0478",,10,"303","1",aws_user,2015-09-01 18:22:42.400,aws_user,2015-09-01 18:22:42.400
998,"0490",,5,"303","2",aws_user,2015-09-01 18:22:42.430,aws_user,2015-09-01 18:22:42.430
999,"0499",,10,"419","1",aws_user,2015-09-01 18:22:42.453,aws_user,2015-09-01 18:22:42.453
1000,"0510",,3,"210","3",aws_user,2015-09-01 18:22:42.480,aws_user,2015-09-01 18:22:42.480
1001,"0516",,10,"210","1",aws_user,2015-09-01 18:22:42.517,aws_user,2015-09-01 18:22:42.517
1002,"0526",,3,"411","3",aws_user,2015-09-01 18:22:42.540,aws_user,2015-09-01 18:22:42.540
1003,"0527",,10,"605","1",aws_user,2015-09-01 18:22:42.567,aws_user,2015-09-01 18:22:42.567
1004,"0529",,10,"605","1",aws_user,2015-09-01 18:22:42.590,aws_user,2015-09-01 18:22:42.590
1005,"0534",,3,"605","3",aws_user,2015-09-01 18:22:42.617,aws_user,2015-09-01 18:22:42.617
1006,"0548",,10,"712","1",aws_user,2015-09-01 18:22:42.640,aws_user,2015-09-01 18:22:42.640
1007,"0549",,5,"712","2",aws_user,2015-09-01 18:22:42.663,aws_user,2015-09-01 18:22:42.663
1008,"0555",,10,"422","1",aws_user,2015-09-01 18:22:42.687,aws_user,2015-09-01 18:22:42.687
1009,"0569",,5,"406","2",aws_user,2015-09-01 18:22:42.710,aws_user,2015-09-01 18:22:42.710
1010,"0572",,10,"406","1",aws_user,2015-09-01 18:22:42.737,aws_user,2015-09-01 18:22:42.737
1011,"0574",,3,"406","3",aws_user,2015-09-01 18:22:42.760,aws_user,2015-09-01 18:22:42.760
1012,"0579",,10,"410","1",aws_user,2015-09-01 18:22:42.783,aws_user,2015-09-01 18:22:42.783
1013,"0582",,3,"410","3",aws_user,2015-09-01 18:22:42.810,aws_user,2015-09-01 18:22:42.810
1014,"0584",,10,"407","1",aws_user,2015-09-01 18:22:42.833,aws_user,2015-09-01 18:22:42.833
1015,"0591",,10,"410","1",aws_user,2015-09-01 18:22:42.860,aws_user,2015-09-01 18:22:42.860
1016,"0625",,10,"303","1",aws_user,2015-09-01 18:22:42.883,aws_user,2015-09-01 18:22:42.883
1017,"0629",,5,"303","2",aws_user,2015-09-01 18:22:42.910,aws_user,2015-09-01 18:22:42.910
1018,"0633",,10,"413","1",aws_user,2015-09-01 18:22:42.933,aws_user,2015-09-01 18:22:42.933
1019,"0635",,3,"413","3",aws_user,2015-09-01 18:22:42.957,aws_user,2015-09-01 18:22:42.957
1020,"0640",,3,"413","3",aws_user,2015-09-01 18:22:42.980,aws_user,2015-09-01 18:22:42.980
1021,"0662",,10,"406","1",aws_user,2015-09-01 18:22:43.037,aws_user,2015-09-01 18:22:43.037
1022,"0665",,3,"409","3",aws_user,2015-09-01 18:22:43.190,aws_user,2015-09-01 18:22:43.190
1023,"0669",,5,"406","2",aws_user,2015-09-01 18:22:43.600,aws_user,2015-09-01 18:22:43.600
1024,"0672",,10,"406","1",aws_user,2015-09-01 18:22:43.943,aws_user,2015-09-01 18:22:43.943
1025,"0676",,3,"409","3",aws_user,2015-09-01 18:22:44.090,aws_user,2015-09-01 18:22:44.090
1026,"0680",,5,"406","2",aws_user,2015-09-01 18:22:44.313,aws_user,2015-09-01 18:22:44.313
1027,"0690",,10,"408","1",aws_user,2015-09-01 18:22:44.407,aws_user,2015-09-01 18:22:44.407
1028,"0693",,10,"408","1",aws_user,2015-09-01 18:22:44.493,aws_user,2015-09-01 18:22:44.493
1029,"0697",,3,"408","3",aws_user,2015-09-01 18:22:44.603,aws_user,2015-09-01 18:22:44.603
1030,"0699",,5,"408","2",aws_user,2015-09-01 18:22:44.700,aws_user,2015-09-01 18:22:44.700
1031,"0705",,3,"303","3",aws_user,2015-09-01 18:22:44.940,aws_user,2015-09-01 18:22:44.940
1032,"0715",,5,"201","2",aws_user,2015-09-01 18:22:45.013,aws_user,2015-09-01 18:22:45.013
1033,"0717",,5,"201","2",aws_user,2015-09-01 18:22:45.077,aws_user,2015-09-01 18:22:45.077
1034,"0722",,3,"211","3",aws_user,2015-09-01 18:22:45.100,aws_user,2015-09-01 18:22:45.100
1035,"0726",,5,"211","2",aws_user,2015-09-01 18:22:45.123,aws_user,2015-09-01 18:22:45.123
1036,"0741",,5,"210","2",aws_user,2015-09-01 18:22:45.147,aws_user,2015-09-01 18:22:45.147
1037,"0747",,3,"210","3",aws_user,2015-09-01 18:22:45.170,aws_user,2015-09-01 18:22:45.170
1038,"0763",,10,"419","1",aws_user,2015-09-01 18:22:45.190,aws_user,2015-09-01 18:22:45.190
1039,"0765",,3,"419","3",aws_user,2015-09-01 18:22:45.217,aws_user,2015-09-01 18:22:45.217
1040,"0766",,10,"419","1",aws_user,2015-09-01 18:22:45.240,aws_user,2015-09-01 18:22:45.240
1041,"0769",,5,"419","2",aws_user,2015-09-01 18:22:45.267,aws_user,2015-09-01 18:22:45.267
1042,"0771",,3,"419","3",aws_user,2015-09-01 18:22:45.307,aws_user,2015-09-01 18:22:45.307
1043,"0772",,10,"210","1",aws_user,2015-09-01 18:22:45.330,aws_user,2015-09-01 18:22:45.330
1044,"0785",,10,"210","1",aws_user,2015-09-01 18:22:45.357,aws_user,2015-09-01 18:22:45.357
1045,"0792",,3,"210","3",aws_user,2015-09-01 18:22:45.383,aws_user,2015-09-01 18:22:45.383
1046,"0795",,10,"210","1",aws_user,2015-09-01 18:22:45.417,aws_user,2015-09-01 18:22:45.417
1047,"0797",,5,"210","2",aws_user,2015-09-01 18:22:45.440,aws_user,2015-09-01 18:22:45.440
1048,"0805",,5,"211","2",aws_user,2015-09-01 18:22:45.467,aws_user,2015-09-01 18:22:45.467
1049,"0806",,10,"211","1",aws_user,2015-09-01 18:22:45.493,aws_user,2015-09-01 18:22:45.493
1050,"0807",,3,"211","3",aws_user,2015-09-01 18:22:45.517,aws_user,2015-09-01 18:22:45.517
1051,"0809",,3,"211","3",aws_user,2015-09-01 18:22:45.587,aws_user,2015-09-01 18:22:45.587
1052,"0821",,5,"422","2",aws_user,2015-09-01 18:22:45.650,aws_user,2015-09-01 18:22:45.650
1053,"0826",,3,"419","3",aws_user,2015-09-01 18:22:45.717,aws_user,2015-09-01 18:22:45.717
1054,"0834",,10,"419","1",aws_user,2015-09-01 18:22:45.787,aws_user,2015-09-01 18:22:45.787
1055,"0849",,10,"419","1",aws_user,2015-09-01 18:22:45.853,aws_user,2015-09-01 18:22:45.853
1056,"0863",,10,"719","1",aws_user,2015-09-01 18:22:45.997,aws_user,2015-09-01 18:22:45.997
1057,"0866",,3,"719","3",aws_user,2015-09-01 18:22:46.087,aws_user,2015-09-01 18:22:46.087
1058,"0873",,5,"106","2",aws_user,2015-09-01 18:22:46.183,aws_user,2015-09-01 18:22:46.183
1059,"0875",,10,"106","1",aws_user,2015-09-01 18:22:46.257,aws_user,2015-09-01 18:22:46.257
1060,"0882",,5,"422","2",aws_user,2015-09-01 18:22:46.320,aws_user,2015-09-01 18:22:46.320
1061,"0895",,5,"422","2",aws_user,2015-09-01 18:22:46.390,aws_user,2015-09-01 18:22:46.390
1062,"0923",,3,"421","3",aws_user,2015-09-01 18:22:46.457,aws_user,2015-09-01 18:22:46.457
1063,"0932",,10,"712","1",aws_user,2015-09-01 18:22:46.533,aws_user,2015-09-01 18:22:46.533
1064,"0935",,3,"712","3",aws_user,2015-09-01 18:22:46.613,aws_user,2015-09-01 18:22:46.613
1065,"0938",,5,"719","2",aws_user,2015-09-01 18:22:46.733,aws_user,2015-09-01 18:22:46.733
1066,"0941",,5,"712","2",aws_user,2015-09-01 18:22:46.807,aws_user,2015-09-01 18:22:46.807
1067,"0945",,5,"712","2",aws_user,2015-09-01 18:22:46.873,aws_user,2015-09-01 18:22:46.873
1068,"0957",,5,"407","2",aws_user,2015-09-01 18:22:47.177,aws_user,2015-09-01 18:22:47.177
1069,"0958",,5,"409","2",aws_user,2015-09-01 18:22:47.240,aws_user,2015-09-01 18:22:47.240
1070,"0968",,3,"406","3",aws_user,2015-09-01 18:22:47.270,aws_user,2015-09-01 18:22:47.270
1071,"0975",,5,"410","2",aws_user,2015-09-01 18:22:47.297,aws_user,2015-09-01 18:22:47.297
1072,"0979",,10,"410","1",aws_user,2015-09-01 18:22:47.323,aws_user,2015-09-01 18:22:47.323
1073,"0988",,5,"410","2",aws_user,2015-09-01 18:22:47.347,aws_user,2015-09-01 18:22:47.347
1074,"0993",,10,"407","1",aws_user,2015-09-01 18:22:47.373,aws_user,2015-09-01 18:22:47.373
1075,"1000",,3,"710","3",aws_user,2015-09-01 18:22:47.397,aws_user,2015-09-01 18:22:47.397
1076,"1005",,3,"710","3",aws_user,2015-09-01 18:22:47.423,aws_user,2015-09-01 18:22:47.423
1077,"1008",,3,"719","3",aws_user,2015-09-01 18:22:47.447,aws_user,2015-09-01 18:22:47.447
1078,"1029",,3,"719","3",aws_user,2015-09-01 18:22:47.470,aws_user,2015-09-01 18:22:47.470
1079,"1035",,5,"719","2",aws_user,2015-09-01 18:22:47.497,aws_user,2015-09-01 18:22:47.497
1080,"1049",,5,"605","2",aws_user,2015-09-01 18:22:47.520,aws_user,2015-09-01 18:22:47.520
1081,"1056",,3,"407","3",aws_user,2015-09-01 18:22:47.553,aws_user,2015-09-01 18:22:47.553
1082,"1060",,3,"409","3",aws_user,2015-09-01 18:22:47.577,aws_user,2015-09-01 18:22:47.577
1083,"1065",,3,"408","3",aws_user,2015-09-01 18:22:47.603,aws_user,2015-09-01 18:22:47.603
1084,"1075",,5,"407","2",aws_user,2015-09-01 18:22:47.630,aws_user,2015-09-01 18:22:47.630
1085,"1081",,3,"409","3",aws_user,2015-09-01 18:22:47.653,aws_user,2015-09-01 18:22:47.653
1086,"1087",,3,"409","3",aws_user,2015-09-01 18:22:47.680,aws_user,2015-09-01 18:22:47.680
1087,"1092",,5,"409","2",aws_user,2015-09-01 18:22:47.703,aws_user,2015-09-01 18:22:47.703
1088,"1096",,5,"409","2",aws_user,2015-09-01 18:22:47.730,aws_user,2015-09-01 18:22:47.730
1089,"1119",,3,"407","3",aws_user,2015-09-01 18:22:47.753,aws_user,2015-09-01 18:22:47.753
1090,"1120",,5,"711","2",aws_user,2015-09-01 18:22:47.780,aws_user,2015-09-01 18:22:47.780
1091,"1121",,5,"711","2",aws_user,2015-09-01 18:22:47.803,aws_user,2015-09-01 18:22:47.803
1092,"1131",,3,"402","3",aws_user,2015-09-01 18:22:47.833,aws_user,2015-09-01 18:22:47.833
1093,"1147",,10,"402","1",aws_user,2015-09-01 18:22:47.897,aws_user,2015-09-01 18:22:47.897
1094,"1162",,5,"402","2",aws_user,2015-09-01 18:22:47.960,aws_user,2015-09-01 18:22:47.960
1095,"1171",,5,"402","2",aws_user,2015-09-01 18:22:48.010,aws_user,2015-09-01 18:22:48.010
1096,"1181",,10,"402","1",aws_user,2015-09-01 18:22:48.037,aws_user,2015-09-01 18:22:48.037
1097,"1191",,10,"402","1",aws_user,2015-09-01 18:22:48.060,aws_user,2015-09-01 18:22:48.060
1098,"1202",,5,"402","2",aws_user,2015-09-01 18:22:48.090,aws_user,2015-09-01 18:22:48.090
1099,"1209",,10,"402","1",aws_user,2015-09-01 18:22:48.113,aws_user,2015-09-01 18:22:48.113
1100,"1213",,5,"402","2",aws_user,2015-09-01 18:22:48.140,aws_user,2015-09-01 18:22:48.140
1101,"1224",,3,"402","3",aws_user,2015-09-01 18:22:48.163,aws_user,2015-09-01 18:22:48.163
1102,"1230",,5,"402","2",aws_user,2015-09-01 18:22:48.187,aws_user,2015-09-01 18:22:48.187
1103,"1241",,3,"212","3",aws_user,2015-09-01 18:22:48.210,aws_user,2015-09-01 18:22:48.210
1104,"1247",,5,"212","2",aws_user,2015-09-01 18:22:48.237,aws_user,2015-09-01 18:22:48.237
1105,"1250",,5,"212","2",aws_user,2015-09-01 18:22:48.260,aws_user,2015-09-01 18:22:48.260
1106,"1256",,10,"212","1",aws_user,2015-09-01 18:22:48.283,aws_user,2015-09-01 18:22:48.283
1107,"1261",,3,"212","3",aws_user,2015-09-01 18:22:48.307,aws_user,2015-09-01 18:22:48.307
1108,"1268",,3,"212","3",aws_user,2015-09-01 18:22:48.330,aws_user,2015-09-01 18:22:48.330
1109,"1271",,3,"212","3",aws_user,2015-09-01 18:22:48.357,aws_user,2015-09-01 18:22:48.357
1110,"1272",,3,"212","3",aws_user,2015-09-01 18:22:48.380,aws_user,2015-09-01 18:22:48.380
1111,"1274",,10,"414","1",aws_user,2015-09-01 18:22:48.407,aws_user,2015-09-01 18:22:48.407
1112,"1276",,3,"414","3",aws_user,2015-09-01 18:22:48.433,aws_user,2015-09-01 18:22:48.433
1113,"1278",,10,"304","1",aws_user,2015-09-01 18:22:48.457,aws_user,2015-09-01 18:22:48.457
1114,"1281",,5,"304","2",aws_user,2015-09-01 18:22:48.480,aws_user,2015-09-01 18:22:48.480
1115,"1283",,5,"304","2",aws_user,2015-09-01 18:22:48.507,aws_user,2015-09-01 18:22:48.507
1116,"1285",,5,"304","2",aws_user,2015-09-01 18:22:48.533,aws_user,2015-09-01 18:22:48.533
1117,"1287",,3,"304","3",aws_user,2015-09-01 18:22:48.560,aws_user,2015-09-01 18:22:48.560
1118,"1288",,3,"304","3",aws_user,2015-09-01 18:22:48.587,aws_user,2015-09-01 18:22:48.587
1119,"1298",,5,"304","2",aws_user,2015-09-01 18:22:48.610,aws_user,2015-09-01 18:22:48.610
1120,"1319",,5,"414","2",aws_user,2015-09-01 18:22:48.633,aws_user,2015-09-01 18:22:48.633
1121,"1322",,3,"414","3",aws_user,2015-09-01 18:22:48.660,aws_user,2015-09-01 18:22:48.660
1122,"1327",,5,"414","2",aws_user,2015-09-01 18:22:48.683,aws_user,2015-09-01 18:22:48.683
1123,"1334",,3,"203","3",aws_user,2015-09-01 18:22:48.710,aws_user,2015-09-01 18:22:48.710
1124,"1341",,3,"203","3",aws_user,2015-09-01 18:22:48.733,aws_user,2015-09-01 18:22:48.733
1125,"1343",,10,"203","1",aws_user,2015-09-01 18:22:48.797,aws_user,2015-09-01 18:22:48.797
1126,"1349",,3,"203","3",aws_user,2015-09-01 18:22:48.867,aws_user,2015-09-01 18:22:48.867
1127,"1352",,5,"203","2",aws_user,2015-09-01 18:22:48.933,aws_user,2015-09-01 18:22:48.933
1128,"1357",,10,"203","1",aws_user,2015-09-01 18:22:48.990,aws_user,2015-09-01 18:22:48.990
1129,"1360",,5,"203","2",aws_user,2015-09-01 18:22:49.050,aws_user,2015-09-01 18:22:49.050
1130,"1367",,10,"203","1",aws_user,2015-09-01 18:22:49.113,aws_user,2015-09-01 18:22:49.113
1131,"1369",,10,"203","1",aws_user,2015-09-01 18:22:49.193,aws_user,2015-09-01 18:22:49.193
1132,"1372",,3,"203","3",aws_user,2015-09-01 18:22:49.283,aws_user,2015-09-01 18:22:49.283
1133,"1382",,10,"203","1",aws_user,2015-09-01 18:22:49.367,aws_user,2015-09-01 18:22:49.367
1134,"1385",,5,"203","2",aws_user,2015-09-01 18:22:49.410,aws_user,2015-09-01 18:22:49.410
1135,"1389",,3,"203","3",aws_user,2015-09-01 18:22:49.433,aws_user,2015-09-01 18:22:49.433
1136,"1404",,5,"203","2",aws_user,2015-09-01 18:22:49.460,aws_user,2015-09-01 18:22:49.460
1137,"1410",,3,"203","3",aws_user,2015-09-01 18:22:49.483,aws_user,2015-09-01 18:22:49.483
1138,"1416",,3,"708","3",aws_user,2015-09-01 18:22:49.507,aws_user,2015-09-01 18:22:49.507
1139,"1419",,3,"708","3",aws_user,2015-09-01 18:22:49.530,aws_user,2015-09-01 18:22:49.530
1140,"1421",,5,"708","2",aws_user,2015-09-01 18:22:49.557,aws_user,2015-09-01 18:22:49.557
1141,"1425",,5,"708","2",aws_user,2015-09-01 18:22:49.580,aws_user,2015-09-01 18:22:49.580
1142,"1445",,3,"304","3",aws_user,2015-09-01 18:22:49.607,aws_user,2015-09-01 18:22:49.607
1143,"1464",,5,"304","2",aws_user,2015-09-01 18:22:49.630,aws_user,2015-09-01 18:22:49.630
1144,"1468",,5,"422","2",aws_user,2015-09-01 18:22:49.653,aws_user,2015-09-01 18:22:49.653
1145,"1472",,5,"422","2",aws_user,2015-09-01 18:22:49.680,aws_user,2015-09-01 18:22:49.680
1146,"1475",,3,"422","3",aws_user,2015-09-01 18:22:49.703,aws_user,2015-09-01 18:22:49.703
1147,"1492",,3,"605","3",aws_user,2015-09-01 18:22:49.730,aws_user,2015-09-01 18:22:49.730
1148,"1497",,5,"601","2",aws_user,2015-09-01 18:22:49.753,aws_user,2015-09-01 18:22:49.753
1149,"1499",,5,"601","2",aws_user,2015-09-01 18:22:49.780,aws_user,2015-09-01 18:22:49.780
1150,"1507",,5,"205","2",aws_user,2015-09-01 18:22:49.803,aws_user,2015-09-01 18:22:49.803
1151,"1510",,5,"205","2",aws_user,2015-09-01 18:22:49.830,aws_user,2015-09-01 18:22:49.830
1152,"1511",,3,"205","3",aws_user,2015-09-01 18:22:49.853,aws_user,2015-09-01 18:22:49.853
1153,"1518",,5,"205","2",aws_user,2015-09-01 18:22:49.880,aws_user,2015-09-01 18:22:49.880
1154,"1519",,3,"205","3",aws_user,2015-09-01 18:22:49.903,aws_user,2015-09-01 18:22:49.903
1155,"1522",,3,"205","3",aws_user,2015-09-01 18:22:49.930,aws_user,2015-09-01 18:22:49.930
