"MLog","ReqHalfYr","ReqYear","Health","HealthDiag","Bloods","Status","Time","Weight","EstW","WDate","Length","EstL","LDate","VetID","Org","CreateBy","CreateDate","UpdateBy","UpdateDate"
3305,"1",2022,S,Good physical and behavioral health,N,CondNon,G,222,N,2022-03-22 00:00:00.000,227,N,2022-03-22 00:00:00.000,mnau,LPZ,mlippincot,2022-04-10 12:38:09.093,D,2022-04-10 12:38:09.093
3305,"1",2023,S,Good physical and behavioral health,N,CondRel,W,590,N,2023-01-18 00:00:00.000,243,N,2022-12-05 00:00:00.000,mrodriguez,AQE,Kbligh,2023-01-21 13:46:12.883,D,2023-01-21 13:46:12.883
3305,"2",2020,C,Taking bottles but is still very critical.  Slow on weight gain.  ,A,CondNon,G,30,N,2020-08-19 00:00:00.000,122,N,2020-08-19 00:00:00.000,lsmith,LPZ,mlippincot,2020-08-21 12:53:51.940,D,2020-08-21 12:53:51.940
3305,"2",2021,S,Fluctuating creatinine levels ,A,CondNon,G,154,N,2021-09-09 00:00:00.000,204,N,2021-09-09 00:00:00.000,mnau,LPZ,mlippincot,2021-10-21 08:12:11.543,D,2021-10-21 08:12:11.543
3306,"1",2022,S,Healthy,X,Release,G,160,N,2022-02-08 00:00:00.000,210,N,2022-02-08 00:00:00.000,rjunge,COL,rjunge,2022-02-18 11:04:18.747,D,2022-02-18 11:04:18.747
3306,"1",2023,S,Healthy,N,Release,W,263,N,2023-02-08 00:00:00.000,244,N,2023-02-08 00:00:00.000,rjunge,COL,rjunge,2023-02-15 08:10:11.377,D,2023-02-15 08:10:11.377
3306,"2",2022,S,healthy,N,Release,G,217,N,2022-08-04 00:00:00.000,231,N,2022-08-04 00:00:00.000,rjunge,COL,rjunge,2022-08-25 03:57:57.860,D,2022-08-25 03:57:57.860
3306,"2",2023,S,"Clinically normal, PE wnl",N,Release,W,742,N,2023-08-09 00:00:00.000,262,N,2023-08-09 00:00:00.000,kseeley,COL,kseeley,2023-08-10 09:21:37.470,D,2023-08-10 09:21:37.470
3308,"1",2021,S,Beginning to consume produce but needs to gain weight.  ,N,CondRel,G,200,N,2021-06-23 00:00:00.000,229,N,2021-06-23 00:00:00.000,rjunge,COL,rjunge,2021-06-29 10:28:27.310,D,2021-06-29 10:28:27.310
3308,"1",2022,S,Healthy juvenile,X,CondRel,G,245,N,2022-02-15 00:00:00.000,229,N,2022-02-15 00:00:00.000,rjunge,COL,rjunge,2022-02-18 10:56:48.433,D,2022-02-18 10:56:48.433
3308,"1",2023,S,"Rescued August 2020, calf of rescued mother. Recent blood work and physical examination (26Jan23) within normal limits.  Released on 14 Feb 2023.",N,Release,W,282,N,2023-01-26 00:00:00.000,232,N,2023-01-26 00:00:00.000,enolan,LVS,lmcduffie,2023-02-27 09:40:25.317,D,2023-02-27 09:40:25.317
3308,"2",2020,S,Beginning to consume produce but needs to gain weight.  ,N,CondNon,G,120,N,2020-08-06 00:00:00.000,188,N,2020-08-06 00:00:00.000,lsmith,LPZ,mlippincot,2020-08-21 12:49:16.927,D,2020-08-21 12:49:16.927
3308,"2",2021,S,Healthy juvenile,N,CondRel,G,201,N,2021-06-23 00:00:00.000,125,N,2021-06-23 00:00:00.000,rjunge,COL,rjunge,2021-12-22 12:19:37.250,D,2021-12-22 12:19:37.250
3308,"2",2022,S,healthy,N,CondRel,W,266,N,2022-08-04 00:00:00.000,280,N,2022-08-04 00:00:00.000,rjunge,COL,rjunge,2022-08-25 03:40:32.127,D,2022-08-25 03:40:32.127
3323,"1",2022,S,Healthy ,X,Release,W,150,N,2022-02-08 00:00:00.000,196,N,2022-02-08 00:00:00.000,rjunge,COL,rjunge,2022-02-18 10:59:35.637,D,2022-02-18 10:59:35.637
3323,"1",2023,S,Physical exam within normal limits,N,Release,G,197,N,2023-02-14 00:00:00.000,247,N,2023-02-14 00:00:00.000,rjunge,COL,rjunge,2023-02-15 08:47:08.873,D,2023-02-15 08:47:08.873
3323,"2",2022,S,healthy,N,Release,G,173,N,2022-08-04 00:00:00.000,196,N,2022-08-04 00:00:00.000,rjunge,COL,rjunge,2022-08-25 04:03:58.017,D,2022-08-25 04:03:58.017
3323,"2",2023,S,"Clinically normal, PE WNL",N,Release,W,528,N,2023-08-09 00:00:00.000,250,N,2023-08-09 00:00:00.000,kseeley,COL,kseeley,2023-08-10 09:20:02.807,D,2023-08-10 09:20:02.807
3348,"1",2021,S,healthy,N,CondRel,G,205,N,2021-06-23 00:00:00.000,229,N,2021-06-23 00:00:00.000,rjunge,COL,rjunge,2021-06-29 10:30:04.930,D,2021-06-29 10:30:04.930
3348,"1",2022,S,healthy,N,CondRel,G,287,N,2022-02-15 00:00:00.000,257,N,2022-02-15 00:00:00.000,rjunge,COL,rjunge,2022-02-18 10:58:19.310,D,2022-02-18 10:58:19.310
3348,"1",2023,S,"Rescued November 2020, emaciated. Medically cleared for release February 2023.  Recent blood work and physical examination (26Jan23) within normal limits.  Released 14 Feb 2023.",N,Release,W,336,N,2023-01-26 00:00:00.000,243,N,2023-01-26 00:00:00.000,enolan,LVS,lmcduffie,2023-02-27 09:27:47.730,D,2023-02-27 09:27:47.730
3348,"2",2021,S,healthy,N,CondRel,G,205,N,2021-06-23 00:00:00.000,218,N,2021-06-23 00:00:00.000,rjunge,COL,rjunge,2021-12-22 12:23:08.943,D,2021-12-22 12:23:08.943
3348,"2",2022,S,healthy,N,CondRel,W,317,N,2022-08-04 00:00:00.000,256,N,2022-08-04 00:00:00.000,rjunge,COL,rjunge,2022-08-25 03:44:30.040,D,2022-08-25 03:44:30.040
3353,"1",2021,G,Animal is still be monitored for appropriate weight gain.  ,N,CondNon,G,84,N,2021-03-16 00:00:00.000,159,N,2021-03-16 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-11 11:41:07.897,D,2021-04-11 11:41:07.897
3353,"2",2021,G,Animal had abnormal blood work.  Increased creatinine and elevated SAA.  On fluid support. ,A,CondNon,G,136,N,2021-10-12 00:00:00.000,178,N,2021-09-02 00:00:00.000,mnau,LPZ,mlippincot,2021-10-22 09:44:25.370,D,2021-10-22 09:44:25.370
3354,"1",2022,S,"Routine 6 month required exam. Swimshady is in excellent body condition and health. No issues of concern. Blood drawn, weighed and measurements taken.",N,CondRel,G,275,N,2022-03-01 00:00:00.000,231,N,2022-03-01 00:00:00.000,mcampbell,CIN,mcampbell,2022-03-10 15:22:37.653,D,2022-03-10 15:22:37.653
3354,"2",2021,S,"Routine 6 month required exam.  Swimshady is in excellent body condition and health.  No issues of concern. Blood drawn, weighed and measurements taken.",N,CondRel,G,198,N,2021-08-24 00:00:00.000,205,N,2021-08-24 00:00:00.000,mcampbell,CIN,mcampbell,2021-08-30 17:33:43.917,D,2021-08-30 17:33:43.917
3354,"2",2022,S,Appears healthy with no medical issues at this time,N,CondRel,W,283,N,2022-07-28 00:00:00.000,245,N,2022-07-28 00:00:00.000,jnollman,CIN,jnollman,2022-08-14 09:57:36.687,D,2022-08-14 09:57:36.687
3355,"1",2022,S,"Currently undergoing rehab. History of anemia and thin body condition. Possible respiratory disease identified on physical examination on 01Mar22. Pending advanced diagnostics to better characterize & treat.  Otherwise, stable & eating full diet.",N,CondRel,W,318,N,2022-03-02 00:00:00.000,259,N,2022-03-02 00:00:00.000,bnolan,LVS,lmcduffie,2022-03-07 12:47:43.840,D,2022-03-07 12:47:43.840
3359,"1",2021,S,Animal is still underweight and being monitored for weight gain.  ,N,CondNon,,197,N,2021-04-08 00:00:00.000,219,N,2021-04-08 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-11 11:47:03.787,D,2021-04-11 11:47:03.787
3359,"2",2021,S,Needs to gain weight for winter release.  ,N,CondRel,W,245,N,2021-09-09 00:00:00.000,234,N,2021-09-09 00:00:00.000,mnau,LPZ,mlippincot,2021-10-22 09:51:19.443,D,2021-10-22 09:51:19.443
3374,"1",2021,S,Good physical and behavioral health. Needs to gain weight for release.,N,CondRel,W,166,N,2021-03-19 00:00:00.000,193,N,2021-03-19 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-12 06:35:27.063,D,2021-04-12 06:35:27.063
3376,"1",2022,S,Healthy,X,Release,G,150,N,2022-02-08 00:00:00.000,198,N,2022-02-08 00:00:00.000,rjunge,COL,rjunge,2022-02-18 11:01:01.927,D,2022-02-18 11:01:01.927
3376,"1",2023,S,Physical exam within normal limits,N,Release,W,248,N,2023-02-08 00:00:00.000,247,N,2023-02-08 00:00:00.000,rjunge,COL,rjunge,2023-02-15 09:05:42.620,D,2023-02-15 09:05:42.620
3376,"2",2022,S,healthy,X,Release,G,150,N,2022-02-08 00:00:00.000,198,N,2022-02-08 00:00:00.000,rjunge,COL,rjunge,2022-08-25 04:05:55.350,D,2022-08-25 04:05:55.350
3376,"2",2023,S,"No current medical concerns- blood for CBC clotted so could not be run, chemistry was normal",N,Release,W,308,N,2023-07-26 00:00:00.000,256,N,2023-07-26 00:00:00.000,kseeley,COL,kseeley,2023-08-01 18:27:05.323,D,2023-08-01 18:27:05.323
3377,"1",2021,S,Good physical and behavioral health. Needs to gain weight for release.,N,CondRel,W,215,N,2021-03-27 00:00:00.000,214,N,2021-03-27 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-12 06:39:50.440,D,2021-04-12 06:39:50.440
3378,"1",2021,S,Animals wounds continue to improve along with blood work.  Will continue to monitor wounds and overall health to clear for release. ,N,CondNon,W,297,N,2021-03-26 00:00:00.000,236,N,2021-03-26 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-12 06:49:31.650,D,2021-04-12 06:49:31.650
4378,"1",2021,S,Good physical and behavioral health. Needs to gain weight for release.,N,CondRel,W,254,N,2021-04-02 00:00:00.000,235,N,2021-04-02 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-12 06:51:15.790,D,2021-04-12 06:51:15.790
4378,"2",2021,S,Good physical and behavioral health. Ready for winter release.,N,CondRel,W,311,N,2021-10-19 00:00:00.000,251,N,2021-10-19 00:00:00.000,mnau,LPZ,mlippincot,2021-10-22 09:54:14.680,D,2021-10-22 09:54:14.680
4379,"1",2021,S,Inflammatory markers are stable and normal.  Serum proteins are improved overall.  Some values were higher so will continue to monitor. ,A,CondNon,G,120,N,2021-03-16 00:00:00.000,179,N,2021-03-16 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-12 06:55:25.970,D,2021-04-12 06:55:25.970
4379,"2",2021,S,In good physical and behavioral health.,N,CondNon,G,152,N,2021-09-02 00:00:00.000,192,N,2021-09-02 00:00:00.000,mnau,LPZ,mlippincot,2021-10-01 18:39:42.010,D,2021-10-01 18:39:42.010
5379,"1",2022,S,Healthy,X,Release,G,155,N,2022-02-08 00:00:00.000,202,N,2022-02-08 00:00:00.000,rjunge,COL,rjunge,2022-02-18 11:02:11.947,D,2022-02-18 11:02:11.947
5379,"1",2023,S,Physical exam within normal limits,N,Release,G,223,N,2023-02-14 00:00:00.000,241,N,2023-02-14 00:00:00.000,rjunge,COL,rjunge,2023-02-15 09:06:35.860,D,2023-02-15 09:06:35.860
5379,"2",2022,S,healthy,X,Release,G,155,N,2022-02-08 00:00:00.000,200,N,2022-02-08 00:00:00.000,rjunge,COL,rjunge,2022-08-25 04:08:26.570,D,2022-08-25 04:08:26.570
5379,"2",2023,S,No current medical concerns,N,Release,W,267,N,2023-07-26 00:00:00.000,235,N,2023-07-26 00:00:00.000,kseeley,COL,kseeley,2023-08-01 18:23:58.500,D,2023-08-01 18:23:58.500
5384,"1",2021,S,Animal is stable and continuing to monitor blood work for inflammatory markers and monitor weight gain & consumption.  ,A,CondNon,G,172,N,2021-03-25 00:00:00.000,206,N,2021-02-23 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-12 07:02:59.360,D,2021-04-12 07:02:59.360
5384,"1",2022,S,Monitoring axillary growth due to scar tissue from monofilament injury.   Animal is still be monitored ,N,CondNon,G,268,N,2021-02-17 00:00:00.000,230,N,2021-02-17 00:00:00.000,mnau,LPZ,mlippincot,2022-03-15 12:14:32.010,D,2022-03-15 12:14:32.010
5384,"2",2021,G,Still be monitored for fishing line injury and potential surgery ,N,CondNon,G,192,N,2021-09-16 00:00:00.000,210,N,2021-09-16 00:00:00.000,mnau,LPZ,mlippincot,2021-10-22 10:00:32.163,D,2021-10-22 10:00:32.163
5391,"2",2021,S,"Normal manatee, no current concerns, gained weight this quarter. Given consideration for conspecific weight gain and this animal’s current status, will modify diet appropriately. ",N,CondRel,W,238,N,2021-08-12 00:00:00.000,220,N,2021-08-12 00:00:00.000,enolan,LVS,lmcduffie,2021-08-17 13:34:53.263,D,2021-08-17 13:34:53.263
5392,"1",2021,S,Good physical and behavioral health.    Needs to gain weight for winter release. ,N,CondRel,W,209,N,2021-04-13 00:00:00.000,220,N,2021-04-13 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-14 07:10:51.150,D,2021-04-14 07:10:51.150
5392,"1",2022,S,good physical and behavioral health,N,CondRel,W,313,N,2022-03-14 00:00:00.000,243,N,2022-03-14 00:00:00.000,mnau,LPZ,mlippincot,2022-04-10 12:42:00.920,D,2022-04-10 12:42:00.920
5392,"2",2021,S,Good physical and behavioral health.    Needs to gain weight for winter release. ,N,CondRel,W,265,N,2021-09-16 00:00:00.000,234,N,2021-09-16 00:00:00.000,mnau,LPZ,mlippincot,2021-10-22 10:05:37.503,D,2021-10-22 10:05:37.503
5392,"2",2022,S, good physical and behavioral health.,N,CondRel,W,372,N,2022-08-20 00:00:00.000,265,N,2022-08-20 00:00:00.000,mnau,LPZ,mlippincot,2022-08-31 06:50:38.507,D,2022-08-31 06:50:38.507
5393,"1",2021,S,Animal's blood work has been improving.  Continue to monitor weight.  ,N,CondNon,W,206,N,2021-04-09 00:00:00.000,211,N,2021-02-08 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-14 07:13:52.980,D,2021-04-14 07:13:52.980
5393,"2",2021,S,In good physical and behavioral health.,N,CondRel,W,249,N,2021-09-16 00:00:00.000,234,N,2021-09-16 00:00:00.000,mnau,LPZ,mlippincot,2021-10-01 18:36:58.947,D,2021-10-01 18:36:58.947
6394,"1",2021,S,Good physical and behavioral health.   Cleared for release. ,N,Release,W,501,N,2021-04-09 00:00:00.000,301,N,2021-04-09 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-14 06:59:27.640,D,2021-04-14 06:59:27.640
6400,"2",2023,S,normal,N,Release,W,338,N,2023-08-18 00:00:00.000,247,N,2023-08-18 00:00:00.000,sdirocco,SWF,lbraso,2023-09-17 11:02:37.887,D,2023-09-17 11:02:37.887
6402,"2",2021,S,Good mental and behavioral health.  Needs to gain weight for winter ,N,CondRel,W,238,N,2021-09-09 00:00:00.000,229,N,2021-09-09 00:00:00.000,mnau,LPZ,mlippincot,2021-10-22 10:12:20.573,D,2021-10-22 10:12:20.573
6405,"1",2021,C,Continuing to monitor animals weight gain & consumption. Monitoring blood work,N,CondNon,G,345,N,2021-03-24 00:00:00.000,290,N,2021-03-04 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-12 07:05:28.067,D,2021-04-12 07:05:28.067
6407,"1",2021,C,Animal being monitored for weight gain and consumption.  Blood work stable but continue to monitor. ,N,CondNon,G,152,N,2021-03-24 00:00:00.000,200,N,2021-03-07 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-12 07:09:29.310,D,2021-04-12 07:09:29.310
6407,"2",2021,S,Animal being monitored for weight gain.,N,CondNon,G,220,N,2021-09-16 00:00:00.000,224,N,2021-09-16 00:00:00.000,mnau,LPZ,mlippincot,2021-10-22 10:14:07.277,D,2021-10-22 10:14:07.277
6408,"1",2021,C,Animal is improving with increased in consumption and good buoyancy control.  Monitoring blood work closely but has been improving since arrival.  Continue to clean wounds daily but are improving.   Animal is still on course of antibiotics.,A,CondNon,W,383,N,2021-03-30 00:00:00.000,272,N,2021-03-09 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-12 07:12:28.340,D,2021-04-12 07:12:28.340
6408,"1",2022,S,Animal is waiting vet approval for release.  ,N,CondRel,W,587,N,2022-02-02 00:00:00.000,284,N,2021-09-02 00:00:00.000,mnau,LPZ,mlippincot,2022-03-15 12:29:25.983,D,2022-03-15 12:29:25.983
6408,"2",2021,S,Animal is improving but being closely monitored due to injuries to flippers. ,N,CondNon,W,497,N,2021-09-02 00:00:00.000,284,N,2021-09-02 00:00:00.000,mnau,LPZ,mlippincot,2021-10-22 10:16:08.427,D,2021-10-22 10:16:08.427
6422,"1",2023,S,Good physical and behavioral health,N,Release,W,692,N,2022-12-05 00:00:00.000,241,N,2022-12-05 00:00:00.000,mrodriguez,AQE,Kbligh,2023-01-21 13:49:10.770,D,2023-01-21 13:49:10.770
7428,"1",2022,S,Good physical and behavioral health ,N,CondNon,G,120,N,2022-03-09 00:00:00.000,172,N,2022-03-09 00:00:00.000,mnau,LPZ,mlippincot,2022-03-15 12:35:56.557,D,2022-03-15 12:35:56.557
7428,"1",2023,S,No health concerns. ,X,Release,G,251,N,2023-01-26 00:00:00.000,222,N,2023-01-26 00:00:00.000,jnollman,CIN,jnollman,2023-01-26 07:39:57.760,D,2023-01-26 07:39:57.760
7428,"2",2021,C,Animal is on bottles.   Still being closely monitored for weight gain and blood work. ,N,CondNon,G,63,N,2021-10-19 00:00:00.000,146,N,2021-10-12 00:00:00.000,mnau,LPZ,mlippincot,2021-10-22 10:18:38.257,D,2021-10-22 10:18:38.257
7428,"2",2022,S, good physical and behavioral health.,N,CondNon,G,163,N,2022-07-20 00:00:00.000,193,N,2022-07-20 00:00:00.000,mnau,LPZ,mlippincot,2022-08-31 06:51:48.380,D,2022-08-31 06:51:48.380
7428,"2",2023,S,Healthy animal. Routine bi-annual physical exam performed 8.31.23 including bloodwork. All results are normal. Animals are growing well and making good weight gains. ,N,Release,G,369,N,2023-08-31 00:00:00.000,239,N,2023-08-31 00:00:00.000,jnollman,CIN,jnollman,2023-09-10 11:28:35.953,D,2023-09-10 11:28:35.953
7431,"2",2023,S,normal,N,Release,W,268,N,2023-08-09 00:00:00.000,231,N,2023-09-04 00:00:00.000,creid,SWF,lbraso,2023-09-17 11:59:16.707,D,2023-09-17 11:59:16.707
7439,"2",2023,S,normal,N,Release,W,238,N,2023-08-18 00:00:00.000,226,N,2023-08-18 00:00:00.000,DLinderman,SWF,lbraso,2023-09-17 12:00:54.703,D,2023-09-17 12:00:54.703
7440,"2",2021,S,Animal cleared for release. ,N,CondRel,W,320,N,2021-07-22 00:00:00.000,268,N,2021-07-22 00:00:00.000,mnau,LPZ,mlippincot,2021-10-22 10:20:32.143,D,2021-10-22 10:20:32.143
7441,"1",2022,S,Good behavioral and physical health ,N,CondNon,G,134,N,2022-03-09 00:00:00.000,175,N,2022-03-09 00:00:00.000,mnau,LPZ,mlippincot,2022-03-15 12:39:22.537,D,2022-03-15 12:39:22.537
7441,"1",2023,S,No health concerns,X,Release,G,220,N,2023-01-26 00:00:00.000,231,N,2023-01-26 00:00:00.000,jnollman,CIN,jnollman,2023-01-26 07:41:40.637,D,2023-01-26 07:41:40.637
7441,"2",2021,C,Animal still on bottles.  Still be closely monitored for weight gain and blood work. ,N,CondNon,G,66,N,2021-10-19 00:00:00.000,145,N,2021-10-12 00:00:00.000,mnau,LPZ,mlippincot,2021-10-22 10:26:30.720,D,2021-10-22 10:26:30.720
7441,"2",2022,S,Good physical and behavioral health.,N,CondNon,W,186,N,2022-07-20 00:00:00.000,197,N,2022-07-20 00:00:00.000,mnau,LPZ,mlippincot,2022-08-31 06:52:52.427,D,2022-08-31 06:52:52.427
7441,"2",2023,S,Healthy animal. Routine bi-annual physical exam performed 8.31.23 including bloodwork. All results are normal. Animals are growing well and making good weight gains. ,N,Release,G,451,N,2023-08-31 00:00:00.000,256,N,2023-08-31 00:00:00.000,jnollman,CIN,jnollman,2023-09-10 11:29:41.500,D,2023-09-10 11:29:41.500
7447,"2",2021,C,Animal being monitored for changes in blood work.  High WBC.,A,CondNon,W,324,N,2021-09-28 00:00:00.000,250,N,2021-07-05 00:00:00.000,mnau,LPZ,mlippincot,2021-10-22 10:31:49.747,D,2021-10-22 10:31:49.747
7460,"1",2022,C,Good Physical and behavioral health ,N,CondRel,W,209,N,2022-01-26 00:00:00.000,208,N,2022-01-26 00:00:00.000,mnau,LPZ,mlippincot,2022-03-15 12:41:04.810,D,2022-03-15 12:41:04.810
7460,"2",2021,C,Animal stable but being closely monitored for changes in blood work. ,N,CondNon,G,156,N,2021-10-12 00:00:00.000,186,N,2021-08-02 00:00:00.000,mnau,LPZ,mlippincot,2021-10-22 10:28:53.640,D,2021-10-22 10:28:53.640
7460,"2",2022,S,Good physical and behavioral health.,N,CondRel,W,293,N,2022-08-03 00:00:00.000,228,N,2022-08-03 00:00:00.000,mnau,LPZ,mlippincot,2022-08-31 06:54:41.880,D,2022-08-31 06:54:41.880
7467,"1",2022,C,Animal is still receiving bottles ,N,CondNon,G,95,N,2022-03-09 00:00:00.000,155,N,2022-03-09 00:00:00.000,mnau,LPZ,mlippincot,2022-03-15 12:45:49.417,D,2022-03-15 12:45:49.417
7467,"1",2023,S,No health concerns,X,Release,G,176,N,2023-01-26 00:00:00.000,204,N,2023-01-26 00:00:00.000,jnollman,CIN,jnollman,2023-01-26 07:42:58.387,D,2023-01-26 07:42:58.387
7467,"2",2021,C,Animal on bottles.  Being monitored for weight gain and blood work.,N,CondNon,G,34,N,2021-10-19 00:00:00.000,120,N,2021-10-12 00:00:00.000,mnau,LPZ,mlippincot,2021-10-22 10:33:19.863,D,2021-10-22 10:33:19.863
7467,"2",2022,S,Good physical and behavioral health.,N,CondNon,G,145,N,2022-08-03 00:00:00.000,185,N,2022-08-03 00:00:00.000,mnau,LPZ,mlippincot,2022-08-31 06:57:13.243,D,2022-08-31 06:57:13.243
7467,"2",2023,S,Healthy animal. Routine bi-annual physical exam performed 8.31.23 including bloodwork. All results are normal. Animals are growing well and making good weight gains. ,N,Release,G,343,N,2023-08-31 00:00:00.000,236,N,2023-08-31 00:00:00.000,jnollman,CIN,jnollman,2023-09-10 11:30:28.427,D,2023-09-10 11:30:28.427
7470,"1",2022,C,Animal is still receiving bottles ,N,CondNon,G,70,N,2022-03-09 00:00:00.000,146,N,2022-03-09 00:00:00.000,mnau,LPZ,mlippincot,2022-03-15 12:51:08.530,D,2022-03-15 12:51:08.530
7470,"2",2022,S,Good physical and behavioral health.,N,CondNon,G,104,N,2022-08-10 00:00:00.000,168,N,2022-08-10 00:00:00.000,mnau,LPZ,mlippincot,2022-08-31 06:58:57.493,D,2022-08-31 06:58:57.493
7496,"1",2022,C,Animal still on antibiotics and being treated for parasitic enteritis. ,N,CondNon,G,195,N,2021-02-17 00:00:00.000,214,N,2021-02-18 00:00:00.000,mnau,LPZ,mlippincot,2022-03-15 12:54:39.737,D,2022-03-15 12:54:39.737
8514,"1",2022,G,Animal on antibiotics for bone fractures on face ,N,CondNon,W,247,N,2022-03-17 00:00:00.000,232,N,2022-03-17 00:00:00.000,mnau,LPZ,mlippincot,2022-04-10 12:40:27.047,D,2022-04-10 12:40:27.047
8514,"2",2022,S,Good physical and behavioral health.,N,CondRel,W,293,N,2022-08-24 00:00:00.000,241,N,2022-08-24 00:00:00.000,mnau,LPZ,mlippincot,2022-08-31 07:00:42.483,D,2022-08-31 07:00:42.483
8515,"1",2022,S,Animal in good physical and behavioral health. ,N,CondNon,G,118,N,2022-03-09 00:00:00.000,173,N,2022-03-09 00:00:00.000,mnau,LPZ,mlippincot,2022-03-15 12:59:58.470,D,2022-03-15 12:59:58.470
