"MLog","TagType","DateApplied","TagId","Info","Event","EventDate","CreateBy","CreateDate","UpdateBy","UpdateDate"
1490,FB,2015-12-03 00:00:00.000,K1,"Animal was FB with K1 in two sites, between the right and left shoulder and just above the peduncle.",Release,2016-01-13 00:00:00.000,bwagoner,2016-02-18 11:59:59.230,dszemer,2016-02-18 13:30:16.227
1490,Pit-L,2014-11-25 00:00:00.000,"000757CE93",Pit tagged in left shoulder with #000757CE93 for future release.,Rescue,2013-05-19 00:00:00.000,bwagoner,2014-11-27 05:02:25.457,D,2014-11-27 05:02:25.457
1490,Pit-R,2014-11-25 00:00:00.000,"000757C49B",Pit tagged in right shoulder with #000757C49B for future release.,Rescue,2013-05-19 00:00:00.000,bwagoner,2014-11-27 05:01:06.550,D,2014-11-27 05:01:06.550
1491,Pit-L,2013-05-30 00:00:00.000,"0006DD8088",,Rescue,2013-04-10 00:00:00.000,dszemer,2013-06-05 08:42:36.063,D,2013-06-05 08:42:36.063
1491,Pit-R,2013-05-30 00:00:00.000,"0006CA10BC",,Rescue,2013-04-10 00:00:00.000,dszemer,2013-06-05 08:42:58.983,D,2013-06-05 08:42:58.983
1492,Pit-L,2013-06-11 00:00:00.000,"0006DD00BC",,"",,vedmonds,2013-07-02 14:50:44.697,D,2013-07-02 14:50:44.697
1492,Pit-R,2013-06-11 00:00:00.000,"0006DD093D",,"",,vedmonds,2013-07-02 14:51:28.817,D,2013-07-02 14:51:28.817
1494,Pit-L,2013-11-27 00:00:00.000,"00074F263E",Pit tagged in left shoulder area with #00074F263E for future release.,Rescue,2013-05-19 00:00:00.000,bwagoner,2013-11-27 14:51:27.320,D,2013-11-27 14:51:27.320
1494,Pit-R,2013-11-27 00:00:00.000,"00074D8630",Pit tagged in right shoulder area with #00074D8630 for future release.,Rescue,2013-05-19 00:00:00.000,bwagoner,2013-11-27 14:49:15.137,D,2013-11-27 14:49:15.137
1495,Pit-L,2013-07-31 00:00:00.000,"00072AA1AC",,"",,jlinvill,2013-09-12 09:29:27.947,D,2013-09-12 09:29:27.947
1495,Pit-R,2013-07-31 00:00:00.000,"0006F27E1C",,"",,jlinvill,2013-09-12 09:30:35.950,D,2013-09-12 09:30:35.950
1497,FB,2015-12-23 00:00:00.000,V3,"Animal was FB with V3 in two sites, between the right and left shoulder and just above the peduncle.",Rescue,2013-07-06 00:00:00.000,bwagoner,2016-02-18 12:09:48.633,D,2016-02-18 12:09:48.633
1497,Pit-L,2014-11-25 00:00:00.000,"00075E04AD",Pit tagged in left shoulder with #00075E04AD for future release.,Rescue,2013-07-06 00:00:00.000,bwagoner,2014-11-25 15:11:30.350,D,2014-11-25 15:11:30.350
1497,Pit-R,2014-11-25 00:00:00.000,"00074EEC43",Pit tagged in right shoulder with #00074EEC43 for future release.,Rescue,2013-07-06 00:00:00.000,bwagoner,2014-11-25 15:09:52.647,D,2014-11-25 15:09:52.647
1499,Pit-L,2013-09-05 00:00:00.000,"0006DD78AO",,"",,vedmonds,2013-09-25 11:26:54.670,D,2013-09-25 11:26:54.670
1499,Pit-R,2013-09-05 00:00:00.000,"0006DD3DB3",,"",,vedmonds,2013-09-25 11:27:42.030,D,2013-09-25 11:27:42.030
1504,Pit-L,2013-10-09 00:00:00.000,"00072AB7F1",,"",,vedmonds,2013-10-20 14:59:58.800,D,2013-10-20 14:59:58.800
1504,Pit-R,2013-10-09 00:00:00.000,"00072A8AED",both tags on this animal were slightly raised in the skin ,"",,vedmonds,2013-10-20 15:01:31.700,D,2013-10-20 15:01:31.700
1509,Pit-L,2018-06-25 00:00:00.000,"00079AA74E",,Rescue,2018-06-25 00:00:00.000,ngordon,2018-07-14 05:57:03.493,D,2018-07-14 05:57:03.493
1509,Pit-R,2018-06-25 00:00:00.000,"00079AE6A2",,Rescue,2018-06-25 00:00:00.000,ngordon,2018-07-14 05:58:20.193,D,2018-07-14 05:58:20.193
1512,Pit-L,2013-08-23 00:00:00.000,"000065361D",,Rescue,2013-08-23 00:00:00.000,rcimino,2013-09-18 12:45:23.493,D,2013-09-18 12:45:23.493
1512,Pit-R,2013-08-23 00:00:00.000,"0000F6B34B",,Rescue,2013-08-23 00:00:00.000,rcimino,2013-09-18 12:45:23.500,D,2013-09-18 12:45:23.500
1513,Pit-L,2014-03-13 00:00:00.000,"00072ADAB5",,"",,vedmonds,2014-03-18 09:48:58.000,D,2014-03-18 09:48:58.000
1513,Pit-R,2014-03-13 00:00:00.000,"00072AD8C4",,"",,vedmonds,2014-03-18 09:49:54.503,D,2014-03-18 09:49:54.503
1514,Pit-L,2014-05-06 00:00:00.000,"00074DDAB5",Animal was pit tagged in left shoulder with #00074DDAB5 prior to release on 5/6/14.,Release,2014-05-06 00:00:00.000,bwagoner,2014-05-06 15:13:58.653,D,2014-05-06 15:13:58.653
1514,Pit-R,2014-05-06 00:00:00.000,"00074F0F18",Animal was pit tagged in right shoulder with #00074F0F18 prior to release on 5/6/14,Release,2014-05-06 00:00:00.000,bwagoner,2014-05-06 15:12:31.200,D,2014-05-06 15:12:31.200
1515,FB,2015-12-23 00:00:00.000,V4,"Animal was FB with V4 in two sites, between the right and left shoulder and just above the peduncle",Release,2016-02-10 00:00:00.000,bwagoner,2016-02-18 12:07:23.340,D,2016-02-18 12:07:23.340
1515,Pit-L,2014-11-25 00:00:00.000,"00075A36A1",Pit tagged in left shoulder with #00075A36A1 for future release.,Rescue,2013-09-07 00:00:00.000,bwagoner,2014-11-27 04:59:25.440,D,2014-11-27 04:59:25.440
1515,Pit-R,2014-11-25 00:00:00.000,"000759FCD1",Pit tagged in right shoulder with #000759FCD1 for future release.,Rescue,2013-09-07 00:00:00.000,bwagoner,2014-11-27 04:57:33.733,D,2014-11-27 04:57:33.733
1519,Pit-L,2014-05-08 00:00:00.000,"00074EEDA3","Pit tagged in left shoulder area with #00074EEDA3, right shoulder had already been pit tagged due to an earlier stranding event in 2002.",Release,2014-05-08 00:00:00.000,bwagoner,2014-05-25 10:09:35.433,D,2014-05-25 10:09:35.433
1519,Pit-R,2002-04-30 00:00:00.000,"0006001198",Tidally stranded on 4/30/2002 and R PIT tag inserted (RNE0204).,Rescue,2013-10-10 00:00:00.000,slehr,2013-11-09 05:41:38.023,dszemer,2016-03-04 12:01:40.400
1520,FB,2015-12-23 00:00:00.000,V1,"Animal was FB with V1 in two sites, between the right and left shoulder and just above the peduncle.",Release,2016-02-10 00:00:00.000,bwagoner,2016-02-18 12:08:35.400,D,2016-02-18 12:08:35.400
1520,Pit-L,2014-11-25 00:00:00.000,"00075A2A22",Pit tagged in left shoulder with #00075A2A22 for future release.,Rescue,2013-10-15 00:00:00.000,bwagoner,2014-11-27 04:55:19.160,D,2014-11-27 04:55:19.160
1520,Pit-R,2014-11-25 00:00:00.000,"00075A3A22",Pit tagged in right shoulder with #00075A3A22 for future release.,Rescue,2013-10-15 00:00:00.000,bwagoner,2014-11-27 04:53:25.940,D,2014-11-27 04:53:25.940
1521,Pit-L,2014-02-05 00:00:00.000,"00074DB720",Pit tagged in left shoulder with #00074DB720 for future release.,Rescue,2013-11-06 00:00:00.000,bwagoner,2014-12-09 04:25:29.760,D,2014-12-09 04:25:29.760
1521,Pit-R,2014-02-05 00:00:00.000,"00074FD2E8",Pit tagged in right shoulder with #00074FD2E8 for future release.,Rescue,2013-11-06 00:00:00.000,bwagoner,2014-12-09 04:24:15.343,D,2014-12-09 04:24:15.343
1522,Pit-L,2014-02-05 00:00:00.000,"000750044E",Pit tagged in left shoulder area with tag #000750044E for future release.,Rescue,2013-12-18 00:00:00.000,bwagoner,2014-02-09 14:39:54.060,D,2014-02-09 14:39:54.060
1522,Pit-R,2014-02-05 00:00:00.000,"00074DC9B8",Pit tagged in right shoulder area with tag #00074DC9B8 for future release.,Rescue,2013-12-18 00:00:00.000,bwagoner,2014-02-09 14:38:36.423,D,2014-02-09 14:38:36.423
1523,Pit-L,2013-12-26 00:00:00.000,"00074EFBE6","Pit tagged in left shoulder area with #00074EFBE6 while at site thinking the animal was getting relocated but was not, brought into rehab. ",Rescue,2013-12-26 00:00:00.000,bwagoner,2014-01-01 07:41:24.003,D,2014-01-01 07:41:24.003
1523,Pit-R,2013-12-26 00:00:00.000,"00074D8C4B","Pit tagged in right shoulder area with #00074D8C4B while at site thinking the animal might be re-located but was not, brought into rehab.",Rescue,2013-12-26 00:00:00.000,bwagoner,2014-01-01 07:39:03.630,D,2014-01-01 07:39:03.630
1524,Pit-L,2014-02-05 00:00:00.000,"00074D8E8E",Pit tagged in left shoulder area with tag #00074D8E8E for future release.,Rescue,2014-01-05 00:00:00.000,bwagoner,2014-02-09 14:33:45.773,D,2014-02-09 14:33:45.773
1524,Pit-R,2014-02-05 00:00:00.000,"00074F2320",Pit tagged in right shoulder area with tag #00074F2320 for future release.,Rescue,2014-01-05 00:00:00.000,bwagoner,2014-02-09 14:32:22.517,D,2014-02-09 14:32:22.517
1526,Pit-L,2013-07-08 00:00:00.000,"0006DD779C",,Rescue,2013-07-08 00:00:00.000,dszemer,2014-01-22 12:49:27.230,D,2014-01-22 12:49:27.230
1526,Pit-R,2013-07-08 00:00:00.000,"0006DD4052",,Rescue,2013-07-08 00:00:00.000,dszemer,2014-01-22 12:50:04.897,D,2014-01-22 12:50:04.897
1527,Pit-L,2013-08-07 00:00:00.000,"00063D8D50",,Rescue,2013-08-07 00:00:00.000,dszemer,2014-01-22 12:52:42.090,D,2014-01-22 12:52:42.090
1527,Pit-R,2013-08-07 00:00:00.000,"00064331D0",,Rescue,2013-08-07 00:00:00.000,dszemer,2014-01-22 12:52:42.100,D,2014-01-22 12:52:42.100
1540,Pit-L,2013-10-24 00:00:00.000,"0006F26941",,Rescue,2013-10-24 00:00:00.000,dszemer,2014-01-27 11:18:10.507,D,2014-01-27 11:18:10.507
1540,Pit-R,2013-10-24 00:00:00.000,"0006EE2206",,Rescue,2013-10-24 00:00:00.000,dszemer,2014-01-27 11:18:42.420,D,2014-01-27 11:18:42.420
1541,Pit-L,2013-10-24 00:00:00.000,"0006F0FDFE",,Rescue,2013-10-24 00:00:00.000,dszemer,2014-01-27 11:16:04.337,D,2014-01-27 11:16:04.337
1541,Pit-R,2013-10-24 00:00:00.000,"0006F06E05",,Rescue,2013-10-24 00:00:00.000,dszemer,2014-01-27 11:16:47.330,D,2014-01-27 11:16:47.330
1552,GPS,2016-01-29 00:00:00.000,"9101",yellow and white antenna,"",,vedmonds,2016-01-31 15:59:20.977,D,2016-01-31 15:59:20.977
1552,Pit-L,2015-07-09 00:00:00.000,"00072A9535",,"",,vedmonds,2015-07-12 18:27:28.067,D,2015-07-12 18:27:28.067
1552,Pit-R,2015-07-09 00:00:00.000,"00072A9423","This tag could not be read after injection
applied by Andy Garrett, MMPL","",,vedmonds,2015-07-12 18:28:47.243,D,2015-07-12 18:28:47.243
1552,Pit-R,2015-12-04 00:00:00.000,"00071DF2DB",Original right PIT tag not registering.  New PIT tag inserted.,Release,2016-01-29 00:00:00.000,dszemer,2017-09-26 11:46:08.510,D,2017-09-26 11:46:08.510
1553,Pit-L,2014-12-22 00:00:00.000,"00072A8420",,"",,vedmonds,2015-01-18 12:05:30.823,D,2015-01-18 12:05:30.823
1553,Pit-R,2014-12-22 00:00:00.000,"00072A9C33",,"",,vedmonds,2015-01-18 12:06:17.203,D,2015-01-18 12:06:17.203
1554,Pit-L,2014-12-04 00:00:00.000,"00072A9F1B",,"",,vedmonds,2014-12-14 09:33:20.180,D,2014-12-14 09:33:20.180
1554,Pit-R,2014-12-04 00:00:00.000,"00072A8D5C",,"",,vedmonds,2014-12-14 09:32:41.140,D,2014-12-14 09:32:41.140
1555,Pit-L,2014-12-15 00:00:00.000,"00072AA670",,"",,mmargold,2015-01-07 11:17:06.400,D,2015-01-07 11:17:06.400
1555,Pit-R,2014-12-15 00:00:00.000,"00072AA68E",,"",,mmargold,2015-01-07 11:18:09.060,D,2015-01-07 11:18:09.060
1557,Pit-L,2014-12-08 00:00:00.000,"00072AD42A",,"",,vedmonds,2014-12-08 10:36:03.827,D,2014-12-08 10:36:03.827
1557,Pit-R,2014-12-08 00:00:00.000,"00072A9D36",,"",,vedmonds,2014-12-08 10:35:21.690,D,2014-12-08 10:35:21.690
1558,Pit-L,2014-12-12 00:00:00.000,"0006F0EFC5",,Release,2015-01-27 00:00:00.000,jlinvill,2015-01-30 07:12:12.770,D,2015-01-30 07:12:12.770
1558,Pit-R,2014-12-12 00:00:00.000,"00072A971E",,Release,2015-01-27 00:00:00.000,jlinvill,2015-01-30 07:11:15.137,D,2015-01-30 07:11:15.137
1562,Pit-L,2014-05-08 00:00:00.000,"0019053012",This is an AVID tag,"",1900-01-01 00:00:00.000,vedmonds,2014-05-27 07:06:55.137,dszemer,2014-06-05 08:11:44.607
1562,Pit-R,2014-05-08 00:00:00.000,"0006DD8835",Trovan tag,"",,dszemer,2014-06-05 08:13:07.337,D,2014-06-05 08:13:07.337
1563,Pit-L,2014-12-11 00:00:00.000,"00072AC5DD",,"",,vedmonds,2015-01-18 12:29:35.423,D,2015-01-18 12:29:35.423
1563,Pit-R,2014-12-11 00:00:00.000,"00072ABD0B",,"",,vedmonds,2015-01-18 12:30:24.223,D,2015-01-18 12:30:24.223
1564,Pit-L,2014-06-20 00:00:00.000,"00072AB49D",,Release,2014-07-23 00:00:00.000,dszemer,2014-08-21 09:02:07.473,D,2014-08-21 09:02:07.473
1564,Pit-R,2014-06-20 00:00:00.000,"00072ABAF8",,Release,2014-07-23 00:00:00.000,dszemer,2014-08-21 09:02:38.697,D,2014-08-21 09:02:38.697
1565,Pit-L,2014-06-20 00:00:00.000,"0006DD5847",,"",,vedmonds,2014-08-13 13:22:59.967,D,2014-08-13 13:22:59.967
1565,Pit-R,2014-06-20 00:00:00.000,"00072ABA7C",,"",,vedmonds,2014-08-13 13:21:36.527,D,2014-08-13 13:21:36.527
1566,FB,2015-12-03 00:00:00.000,K2,"Animal was FB with K2 in two sites, between the right and left shoulder and just above the peduncle.",Release,2016-01-19 00:00:00.000,bwagoner,2016-02-18 12:01:37.360,D,2016-02-18 12:01:37.360
1566,Pit-L,2014-11-20 00:00:00.000,"00074EFE1A",Pit tagged in left shoulder with #00074EFE1A for future release.,Rescue,2014-01-28 00:00:00.000,bwagoner,2014-11-20 12:49:14.137,D,2014-11-20 12:49:14.137
1566,Pit-R,2014-11-20 00:00:00.000,"00074F0049",Pit tagged in right shoulder with #00074F0049 for future release.,Rescue,2014-01-28 00:00:00.000,bwagoner,2014-11-20 12:47:06.810,D,2014-11-20 12:47:06.810
1567,Pit-L,2014-09-04 00:00:00.000,"00074DEC41",Left shoulder pit tag was applied one week prior to release,"",,rrunnells,2014-09-04 07:20:48.727,D,2014-09-04 07:20:48.727
1567,Pit-R,2014-09-04 00:00:00.000,"00074D8474",Pit Tag applied one week prior to release,"",,rrunnells,2014-09-04 07:22:34.067,D,2014-09-04 07:22:34.067
1582,GPS,2016-01-20 00:00:00.000,"9102",blue and yellow stripe,"",,vedmonds,2016-01-31 14:27:19.177,D,2016-01-31 14:27:19.177
1582,Pit-L,2015-07-09 00:00:00.000,"00072AC8E2",,"",,vedmonds,2015-07-12 18:30:26.563,D,2015-07-12 18:30:26.563
1582,Pit-R,2015-07-09 00:00:00.000,"00072A895E",,"",,vedmonds,2015-07-12 18:30:57.943,D,2015-07-12 18:30:57.943
1585,GPS,2017-02-22 00:00:00.000,"37043",Orange with green horizontal stripe. Yellow and white striped antenna.,Release,2017-02-22 00:00:00.000,jlinvill,2017-02-23 13:46:35.770,D,2017-02-23 13:46:35.770
1585,Pit-L,2015-11-18 00:00:00.000,"00072AB976",,Release,2017-02-22 00:00:00.000,jlinvill,2017-02-23 13:47:28.120,D,2017-02-23 13:47:28.120
1585,Pit-R,2015-11-18 00:00:00.000,"00072A8EE7",,Release,2017-02-22 00:00:00.000,jlinvill,2017-02-23 13:47:59.717,D,2017-02-23 13:47:59.717
1585,Satellite,2017-05-16 00:00:00.000,"246","Purple belt
Frequency 72",Release,2017-05-16 00:00:00.000,jlinvill,2017-05-23 15:34:37.977,D,2017-05-23 15:34:37.977
1586,Pit-L,2014-07-24 00:00:00.000,"00072A9BCA",,Release,2014-08-13 00:00:00.000,jlinvill,2014-08-15 06:21:01.107,D,2014-08-15 06:21:01.107
1586,Pit-R,2014-07-24 00:00:00.000,"00072A8338",,Release,2014-08-13 00:00:00.000,jlinvill,2014-08-15 06:21:56.157,D,2014-08-15 06:21:56.157
1588,GPS,2017-01-31 00:00:00.000,"157418",Blue with green horizontal stripe. Yellow and white striped antenna.,Release,2017-01-31 00:00:00.000,jlinvill,2017-02-23 13:36:51.170,D,2017-02-23 13:36:51.170
1588,Pit-L,2017-01-20 00:00:00.000,"00071E5584",,Release,2017-01-31 00:00:00.000,jlinvill,2017-01-31 14:37:19.567,D,2017-01-31 14:37:19.567
1588,Pit-R,2017-01-20 00:00:00.000,"00071E25F9",,Release,2017-01-31 00:00:00.000,jlinvill,2017-01-31 14:36:35.010,D,2017-01-31 14:36:35.010
1591,Pit-L,2014-09-19 00:00:00.000,"00075DFAD1",pit tag in left shoulder for upcoming release,Rescue,2014-04-23 00:00:00.000,rrunnells,2014-09-25 13:55:14.807,D,2014-09-25 13:55:14.807
1591,Pit-R,2014-09-19 00:00:00.000,"00075A60E0",Pit tag in right shoulder for upcoming release,Rescue,2014-04-23 00:00:00.000,rrunnells,2014-09-25 13:53:44.780,D,2014-09-25 13:53:44.780
1592,FB,2015-12-23 00:00:00.000,V2,"Animal was FB with V2 in two sites, between the right and left shoulder and just above the peduncle.",Release,2016-01-19 00:00:00.000,bwagoner,2016-02-18 12:06:17.053,D,2016-02-18 12:06:17.053
1592,Pit-L,2015-02-05 00:00:00.000,"00075B84EB",Pit tagged in left shoulder area with #00075B84EB for future release.,Rescue,2014-05-10 00:00:00.000,bwagoner,2015-04-07 05:34:52.213,D,2015-04-07 05:34:52.213
1592,Pit-R,2015-02-05 00:00:00.000,"00075A7EE1",Pit tagged in right shoulder area with #00075A7EE1 for future release.,Rescue,2014-05-10 00:00:00.000,bwagoner,2015-04-07 05:33:16.523,D,2015-04-07 05:33:16.523
1595,Pit-L,2015-01-23 00:00:00.000,"0006722FE4",,"",,vedmonds,2015-02-01 11:48:30.037,D,2015-02-01 11:48:30.037
1595,Pit-R,2015-01-23 00:00:00.000,"000671F050",,"",,vedmonds,2015-02-01 11:49:15.570,D,2015-02-01 11:49:15.570
1597,FB,2017-02-27 00:00:00.000,E3,shoulder and peduncle,Release,2017-02-27 00:00:00.000,ngordon,2024-01-08 09:03:55.777,D,2024-01-08 09:03:55.777
1597,Pit-L,2016-03-17 00:00:00.000,"00075A10A6",Pit tagged in left shoulder area with #00075A10A6.,Rescue,2014-07-21 00:00:00.000,bwagoner,2016-03-20 13:42:14.900,D,2016-03-20 13:42:14.900
1597,Pit-R,2016-03-17 00:00:00.000,"00075A45C8",Pit tagged in right shoulder area with #00075A45C8.,Rescue,2014-07-21 00:00:00.000,bwagoner,2016-03-20 13:40:43.590,D,2016-03-20 13:40:43.590
1600,Pit-L,2014-09-30 00:00:00.000,"00072AAABF",,"",,vedmonds,2015-01-18 12:42:53.697,D,2015-01-18 12:42:53.697
1600,Pit-R,2014-09-30 00:00:00.000,"00072ADCDE",,"",,vedmonds,2015-01-18 12:44:17.263,D,2015-01-18 12:44:17.263
1601,Pit-L,2014-09-30 00:00:00.000,"00072ABB2F",,"",,vedmonds,2015-01-18 12:45:44.153,D,2015-01-18 12:45:44.153
1601,Pit-R,2014-09-30 00:00:00.000,"00072AB96B",,"",,vedmonds,2015-01-18 12:46:36.600,D,2015-01-18 12:46:36.600
1602,Pit-L,2014-10-06 00:00:00.000,"00072AE0BF",,"",,vedmonds,2015-01-18 13:18:48.480,D,2015-01-18 13:18:48.480
1602,Pit-R,2014-10-06 00:00:00.000,"00072AC2B6",,"",,vedmonds,2015-01-18 13:19:55.917,D,2015-01-18 13:19:55.917
1603,Pit-L,2014-12-04 00:00:00.000,"00072AAB2E",,"",,vedmonds,2014-12-14 09:29:45.757,D,2014-12-14 09:29:45.757
1603,Pit-R,2014-12-04 00:00:00.000,"00072AB005",,"",,vedmonds,2014-12-14 09:29:03.743,D,2014-12-14 09:29:03.743
1605,Pit-L,2014-12-02 00:00:00.000,"0006DD0068",,"",,vedmonds,2014-12-04 19:30:42.877,D,2014-12-04 19:30:42.877
1605,Pit-R,2014-12-02 00:00:00.000,"00072AD662",,"",,vedmonds,2014-12-04 19:30:11.427,D,2014-12-04 19:30:11.427
1606,Pit-L,2015-07-03 00:00:00.000,"0006720BE1",,"",,vedmonds,2015-07-03 15:38:27.560,D,2015-07-03 15:38:27.560
1606,Pit-R,2015-07-03 00:00:00.000,"000671E3B4",,"",,vedmonds,2015-07-03 15:40:35.550,D,2015-07-03 15:40:35.550
1607,Pit-L,2015-01-07 00:00:00.000,"000671F019",,"",,vedmonds,2015-01-18 12:56:25.047,D,2015-01-18 12:56:25.047
1607,Pit-R,2015-01-07 00:00:00.000,"0006720EFA",,"",,vedmonds,2015-01-18 12:56:58.610,D,2015-01-18 12:56:58.610
1608,FB,2015-12-03 00:00:00.000,K3,"Animal was FB with K3 in two sites, between the right and left shoulder and just above the peduncle.",Release,2016-02-11 00:00:00.000,bwagoner,2016-02-18 11:58:41.760,D,2016-02-18 11:58:41.760
1608,Pit-L,2015-12-03 00:00:00.000,"00075A4750",Pit tagged in left shoulder for future release.,Rescue,2014-12-03 00:00:00.000,bwagoner,2015-12-22 05:08:13.720,D,2015-12-22 05:08:13.720
1608,Pit-R,2015-12-03 00:00:00.000,"00075A4171",Pit tagged in right shoulder for future release.,Rescue,2014-12-03 00:00:00.000,bwagoner,2015-12-22 05:06:22.033,D,2015-12-22 05:06:22.033
1609,Pit-L,2015-02-05 00:00:00.000,"00075A003C",Pit tagged in left shoulder area with #00075A003C for future release.,Rescue,2014-12-05 00:00:00.000,bwagoner,2015-03-09 11:33:41.920,D,2015-03-09 11:33:41.920
1609,Pit-R,2015-02-05 00:00:00.000,"00075A3C05",Pit tagged in right shoulder area with #00075A3C05 for future release.,Rescue,2014-12-05 00:00:00.000,bwagoner,2015-03-09 11:32:19.587,D,2015-03-09 11:32:19.587
1610,Pit-L,2015-02-05 00:00:00.000,"0006E77BFA",Pit tagged in left shoulder area with #0006E77BFA for future release.,Rescue,2014-12-07 00:00:00.000,bwagoner,2015-04-07 05:29:43.240,D,2015-04-07 05:29:43.240
1610,Pit-R,2015-02-05 00:00:00.000,"00075A4839",Pit tagged in right shoulder area with #00075A4839 for future release.,Rescue,2014-12-07 00:00:00.000,bwagoner,2015-04-07 05:28:26.217,D,2015-04-07 05:28:26.217
1611,Pit-L,2015-02-05 00:00:00.000,"00075A330B",Pit tagged in left shoulder area with #00075A330B for future release.,Rescue,2014-12-15 00:00:00.000,bwagoner,2015-03-09 11:45:23.430,D,2015-03-09 11:45:23.430
1611,Pit-R,2015-02-05 00:00:00.000,"00075A9939",Pit tagged in right shoulder area with #00075A9939 for future release.,Rescue,2014-12-15 00:00:00.000,bwagoner,2015-03-09 11:43:17.830,D,2015-03-09 11:43:17.830
1612,Pit-L,2015-02-22 00:00:00.000,"000757EAA0",Pit tagged in the left shoulder area with #000757EAA0 for upcoming release.,Transfer,2015-02-18 00:00:00.000,bwagoner,2015-02-22 10:30:10.517,D,2015-02-22 10:30:10.517
1612,Pit-R,2015-02-22 00:00:00.000,"00075DFDDA",Pit tagged in the right shoulder area with #00075DFDDA for upcoming release.,Transfer,2015-02-18 00:00:00.000,bwagoner,2015-02-22 10:25:17.090,D,2015-02-22 10:25:17.090
1614,Pit-L,2015-05-13 00:00:00.000,"00075A3CC7",,"",,rrunnells,2015-05-13 08:23:43.790,D,2015-05-13 08:23:43.790
1614,Pit-R,2015-05-13 00:00:00.000,"00075A3173",,"",,rrunnells,2015-05-13 08:21:47.403,D,2015-05-13 08:21:47.403
1615,Pit-L,2015-02-05 00:00:00.000,"00075A8CAA",Pit tagged in left shoulder area with 300075A8CAA for future release.,Rescue,2014-12-28 00:00:00.000,bwagoner,2015-03-24 13:25:40.970,dszemer,2015-03-25 10:23:47.470
1615,Pit-R,2015-02-05 00:00:00.000,"00075A323D",Pit tagged in right shoulder area with #00075A323D for future release.,Rescue,2014-12-28 00:00:00.000,bwagoner,2015-03-24 13:22:49.150,D,2015-03-24 13:22:49.150
1617,Pit-L,2015-03-17 00:00:00.000,"00075DFD27",Pit tagged in left shoulder area with #00075DFD27 for release.,Rescue,2015-01-04 00:00:00.000,bwagoner,2015-03-17 13:26:35.020,D,2015-03-17 13:26:35.020
1617,Pit-R,2015-03-17 00:00:00.000,"00075A445B",Pit tagged in right shoulder area with #00075A445B for release.,Rescue,2015-01-04 00:00:00.000,bwagoner,2015-03-17 13:25:02.110,D,2015-03-17 13:25:02.110
1618,Pit-L,2015-03-04 00:00:00.000,"00075A0548",,Release,2015-05-06 00:00:00.000,dszemer,2015-05-08 08:25:19.263,D,2015-05-08 08:25:19.263
1618,Pit-R,2015-03-04 00:00:00.000,"00075A3888",,Release,2015-05-06 00:00:00.000,dszemer,2015-05-08 08:27:21.277,D,2015-05-08 08:27:21.277
1619,Pit-L,2018-03-07 00:00:00.000,"00079B1A10",,Release,2018-03-07 00:00:00.000,dszemer,2018-06-11 07:58:48.223,D,2018-06-11 07:58:48.223
1619,Pit-R,2018-03-07 00:00:00.000,"00079A60A9",,Release,2018-03-07 00:00:00.000,dszemer,2018-06-11 07:58:20.507,D,2018-06-11 07:58:20.507
1621,Pit-L,2015-07-03 00:00:00.000,"0006725E00",,"",,vedmonds,2015-07-03 15:34:58.170,D,2015-07-03 15:34:58.170
1621,Pit-R,2015-07-03 00:00:00.000,"000671D1DD",,"",,vedmonds,2015-07-03 15:35:33.270,D,2015-07-03 15:35:33.270
1622,FB,2017-03-06 00:00:00.000,H1,,"",1900-01-01 00:00:00.000,vedmonds,2020-05-25 08:12:50.200,ngordon,2020-05-26 07:20:50.780
1622,Pit-L,2015-06-24 00:00:00.000,"0006720D76",,"",,vedmonds,2015-06-25 16:33:51.850,D,2015-06-25 16:33:51.850
1622,Pit-R,2015-06-24 00:00:00.000,"0006719493",,"",,vedmonds,2015-06-25 16:34:29.640,D,2015-06-25 16:34:29.640
1623,Pit-L,2015-06-24 00:00:00.000,"00067205AC",,"",,vedmonds,2015-06-25 16:44:00.420,D,2015-06-25 16:44:00.420
